sample_id,cell_line,drug,dosage,split
CPC014_A375_6H:BRD-K74514084-003-01-9:10,A375,CN(c1ccc2c(C)n(C)nc2c1)c1ccnc(Nc2ccc(C)c(c2)S(N)(=O)=O)n1,1.04139268515823,train
CPC014_A375_6H:BRD-K77008974-001-01-6:10,A375,COC(=O)Nc1ccc(cc1)-c1nc(N2CCOCC2)c2cnn(C3CCN(CC3)C(=O)OC)c2n1,1.04139268515823,train
CPC014_A375_6H:BRD-K77286328-001-02-9:10,A375,C1CCC(CC1)Nc2nc(Nc3ccc(cc3)N4CCOCC4)nc5[nH]cnc25,1.04139268515823,test
CPC014_A375_6H:BRD-K78431006-001-02-9:10,A375,C[C@@H](Oc1cc(cnc1N)-c1cnn(c1)C1CCNCC1)c1c(Cl)ccc(F)c1Cl,1.04139268515823,train
CPC014_A375_6H:BRD-K79404599-001-03-6:10,A375,Cn1cc(C2=C(C(=O)NC2=O)c2cn(C3CCN(Cc4ccccn4)CC3)c3ccccc23)c2ccccc12,1.04139268515823,train
CPC014_A375_6H:BRD-K79437791-001-03-2:10,A375,CC(=O)N[C@@H](CSC\C=C(/C)CC\C=C(/C)CCC=C(C)C)C(O)=O,1.04139268515823,train
CPC014_A375_6H:BRD-K82091397-001-01-4:10,A375,COc1nccc(n1)-c1c(ncn1[C@H]1CC[C@H](O)CC1)-c1ccc(F)cc1,1.04139268515823,train
CPC014_A375_6H:BRD-K83794624-001-01-7:10,A375,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O[C@@H]6CCCCO6)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,1.04139268515823,test
CPC014_A375_6H:BRD-K85402309-001-01-7:10,A375,CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1c(N)c2c(F)cccc2[nH]c1=O,1.04139268515823,train
CPC014_A375_6H:BRD-K86930074-001-01-9:10,A375,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,1.04139268515823,train
CPC014_A375_6H:BRD-K89014967-001-01-9:10,A375,OC[C@@H](O)CNC(=O)c1ccncc1Nc1ccc(I)cc1F,1.04139268515823,train
CPC014_A375_6H:BRD-K91900765-001-01-9:10,A375,Fc1ccc(Sc2ccc3c(-c4c(Cl)cccc4Cl)c(=O)ncn3n2)c(F)c1,1.04139268515823,train
CPC014_A375_6H:BRD-K93331255-001-01-2:10,A375,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,1.04139268515823,train
CPC014_A375_6H:BRD-K93918653-001-01-4:10,A375,CC(C)(C)c1cc(NC(=O)Nc2ccc(cc2)-c2cn3c(n2)sc2cc(OCCN4CCOCC4)ccc32)no1,1.04139268515823,train
CPC014_A375_6H:BRD-K94294671-003-01-3:10,A375,COc1cccc2cc([nH]c12)-c1nc([C@@H]2CC[C@@H](CC2)C(O)=O)n2ncnc(N)c12,1.04139268515823,train
CPC014_A375_6H:BRD-K95901403-001-01-1:10,A375,Cc1ccc(cc1)S(=O)(=O)Nc1nc2ccccc2nc1Nc1ccc2nsnc2c1,1.04139268515823,train
CPC014_A375_6H:BRD-K98684188-001-01-1:10,A375,COC(=O)c1sccc1S(=O)(=O)Nc1ccc(Nc2ccccc2)cc1OC,1.04139268515823,test
CPC014_A375_6H:BRD-K99749624-001-01-3:10,A375,Cc1ccc(F)c(NC(=O)Nc2ccc(cc2)-c2cccc3[nH]nc(N)c23)c1,1.04139268515823,train
CPC014_A375_6H:BRD-K99964838-001-03-6:10,A375,COc1cc(Nc2c(cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)C#N)c(Cl)cc1Cl,1.04139268515823,test
CPC014_A375_6H:BRD-M64432851-001-01-9:10,A375,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C,1.04139268515823,train
CPC019_A375_6H:BRD-K92817986-001-01-7:10,A375,Clc1ccc(Cl)c(SCC(=O)N\N=C\c2ccc[nH]2)c1,1.04139268515823,test
CPC020_A375_6H:BRD-K50398167-236-17-7:10,A375,Cc1ccc(Cl)c(Nc2ccccc2C(O)=O)c1Cl,1.04139268515823,test
CPC016_A375_6H:BRD-K68264559-045-01-6:10,A375,Brc1c(NC2=NCCN2)ccc2nccnc12,1.04139268515823,train
CPC014_A375_6H:BRD-K76723084-001-15-8:10,A375,CC(/C=C/C1=C(C)CCCC1(C)C)=C\C=C\C(C)=C/C(O)=O,1.04139268515823,train
CPC020_A375_6H:BRD-K90027355-001-10-9:10,A375,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]33CCC(=O)O3)[C@H]12,1.04139268515823,test
CPC009_A375_6H:BRD-A81233518-004-14-6:10,A375,C[N+]1(C)CCC(C1)OC(=O)C(O)(C1CCCC1)c1ccccc1,1.04139268515823,train
CPC016_A375_6H:BRD-K04111260-001-05-0:10,A375,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,1.04139268515823,train
CPC017_A375_6H:BRD-K78692225-001-11-2:10,A375,Cc1oncc1C(=O)Nc1ccc(cc1)C(F)(F)F,1.04139268515823,train
CPC018_A375_6H:BRD-A36267905-003-12-7:10,A375,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,1.04139268515823,train
CPC020_A375_6H:BRD-K08806317-001-02-1:10,A375,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,1.04139268515823,test
CPC016_A375_6H:BRD-K28453807-003-05-4:10,A375,CCN(CC)CCOC(=O)C1(CCCC1)c1ccc(cc1)[N+]([O-])=O,1.04139268515823,train
CPC018_A375_6H:BRD-K43887077-001-02-8:10,A375,NCCc1ccc(O)c(O)c1,1.04139268515823,test
CPC011_A375_6H:BRD-K53857191-001-16-9:10,A375,Cc1nc2CCCCn2c(=O)c1CCN1CCC(CC1)c1noc2cc(F)ccc12,1.04139268515823,train
CPC016_A375_6H:BRD-K54094468-003-05-3:10,A375,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,1.04139268515823,train
CPC009_A375_6H:BRD-K74501079-001-13-2:10,A375,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,1.04139268515823,train
CPC015_A375_6H:BRD-K82255054-001-08-4:10,A375,CC(C)c1cccc(C(C)C)c1O,1.04139268515823,train
CPC016_A375_6H:BRD-M00539986-051-01-1:10,A375,COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1,1.04139268515823,train
CPC004_A375_6H:E05,A375,CS(C)=O,1.04139268515823,train
CPC004_A375_6H:F06,A375,CS(C)=O,1.04139268515823,train
CPC004_A375_6H:I15,A375,CS(C)=O,1.04139268515823,train
CPC004_A375_6H:M09,A375,CS(C)=O,1.04139268515823,train
CPC004_A375_6H:M10,A375,CS(C)=O,1.04139268515823,train
CPC004_A375_6H:N10,A375,CS(C)=O,1.04139268515823,train
CPC005_A375_6H:A18,A375,CS(C)=O,1.04139268515823,train
CPC005_A375_6H:B17,A375,CS(C)=O,1.04139268515823,train
CPC005_A375_6H:E05,A375,CS(C)=O,1.04139268515823,train
CPC005_A375_6H:E06,A375,CS(C)=O,1.04139268515823,train
CPC005_A375_6H:I15,A375,CS(C)=O,1.04139268515823,train
CPC005_A375_6H:I16,A375,CS(C)=O,1.04139268515823,train
CPC005_A375_6H:J16,A375,CS(C)=O,1.04139268515823,train
CPC005_A375_6H:M09,A375,CS(C)=O,1.04139268515823,train
CPC005_A375_6H:N09,A375,CS(C)=O,1.04139268515823,train
CPC005_A375_6H:N10,A375,CS(C)=O,1.04139268515823,train
CPC006_A375_6H:F06,A375,CS(C)=O,1.04139268515823,train
CPC006_A375_6H:I16,A375,CS(C)=O,1.04139268515823,train
CPC009_A375_6H:A18,A375,CS(C)=O,1.04139268515823,train
CPC009_A375_6H:B18,A375,CS(C)=O,1.04139268515823,train
CPC009_A375_6H:E06,A375,CS(C)=O,1.04139268515823,train
CPC009_A375_6H:F05,A375,CS(C)=O,1.04139268515823,train
CPC009_A375_6H:I16,A375,CS(C)=O,1.04139268515823,train
CPC009_A375_6H:M09,A375,CS(C)=O,1.04139268515823,train
CPC012_A375_6H:A17,A375,CS(C)=O,1.04139268515823,train
CPC012_A375_6H:B18,A375,CS(C)=O,1.04139268515823,train
CPC012_A375_6H:E05,A375,CS(C)=O,1.04139268515823,train
CPC012_A375_6H:I15,A375,CS(C)=O,1.04139268515823,train
CPC012_A375_6H:I16,A375,CS(C)=O,1.04139268515823,train
CPC012_A375_6H:J16,A375,CS(C)=O,1.04139268515823,train
CPC012_A375_6H:M10,A375,CS(C)=O,1.04139268515823,train
CPC013_A375_6H:A17,A375,CS(C)=O,1.04139268515823,train
CPC013_A375_6H:B18,A375,CS(C)=O,1.04139268515823,train
CPC013_A375_6H:I15,A375,CS(C)=O,1.04139268515823,train
CPC013_A375_6H:J16,A375,CS(C)=O,1.04139268515823,train
CPC013_A375_6H:M10,A375,CS(C)=O,1.04139268515823,train
CPC013_A375_6H:N10,A375,CS(C)=O,1.04139268515823,train
CPC015_A375_6H:A17,A375,CS(C)=O,1.04139268515823,train
CPC015_A375_6H:A18,A375,CS(C)=O,1.04139268515823,train
CPC015_A375_6H:E05,A375,CS(C)=O,1.04139268515823,train
CPC015_A375_6H:E06,A375,CS(C)=O,1.04139268515823,train
CPC015_A375_6H:F06,A375,CS(C)=O,1.04139268515823,train
CPC015_A375_6H:I16,A375,CS(C)=O,1.04139268515823,train
CPC015_A375_6H:J16,A375,CS(C)=O,1.04139268515823,train
CPC016_A375_6H:A17,A375,CS(C)=O,1.04139268515823,train
CPC016_A375_6H:A18,A375,CS(C)=O,1.04139268515823,train
CPC016_A375_6H:B18,A375,CS(C)=O,1.04139268515823,train
CPC016_A375_6H:E05,A375,CS(C)=O,1.04139268515823,train
CPC016_A375_6H:I15,A375,CS(C)=O,1.04139268515823,train
CPC016_A375_6H:J15,A375,CS(C)=O,1.04139268515823,train
CPC016_A375_6H:M09,A375,CS(C)=O,1.04139268515823,train
CPC016_A375_6H:M10,A375,CS(C)=O,1.04139268515823,train
CPC017_A375_6H:E06,A375,CS(C)=O,1.04139268515823,train
CPC017_A375_6H:F05,A375,CS(C)=O,1.04139268515823,train
CPC017_A375_6H:J15,A375,CS(C)=O,1.04139268515823,train
CPC017_A375_6H:J16,A375,CS(C)=O,1.04139268515823,train
CPC017_A375_6H:M10,A375,CS(C)=O,1.04139268515823,train
CPC017_A375_6H:N10,A375,CS(C)=O,1.04139268515823,train
CPC018_A375_6H:A17,A375,CS(C)=O,1.04139268515823,train
CPC018_A375_6H:B17,A375,CS(C)=O,1.04139268515823,train
CPC018_A375_6H:B18,A375,CS(C)=O,1.04139268515823,train
CPC018_A375_6H:E06,A375,CS(C)=O,1.04139268515823,train
CPC018_A375_6H:F05,A375,CS(C)=O,1.04139268515823,train
CPC018_A375_6H:I15,A375,CS(C)=O,1.04139268515823,train
CPC018_A375_6H:I16,A375,CS(C)=O,1.04139268515823,train
CPC018_A375_6H:J16,A375,CS(C)=O,1.04139268515823,train
CPC018_A375_6H:M09,A375,CS(C)=O,1.04139268515823,train
CPC018_A375_6H:N09,A375,CS(C)=O,1.04139268515823,train
CPC018_A375_6H:N10,A375,CS(C)=O,1.04139268515823,train
CPC019_A375_6H:A17,A375,CS(C)=O,1.04139268515823,train
CPC019_A375_6H:A18,A375,CS(C)=O,1.04139268515823,train
CPC019_A375_6H:B18,A375,CS(C)=O,1.04139268515823,train
CPC019_A375_6H:E05,A375,CS(C)=O,1.04139268515823,train
CPC019_A375_6H:F05,A375,CS(C)=O,1.04139268515823,train
CPC019_A375_6H:F06,A375,CS(C)=O,1.04139268515823,train
CPC019_A375_6H:J15,A375,CS(C)=O,1.04139268515823,train
CPC019_A375_6H:J16,A375,CS(C)=O,1.04139268515823,train
CPC013_HA1E_6H:BRD-A45664787-001-01-4:10,HA1E,CC#CCC(C)[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2C\C(C[C@H]12)=C/CCCC(O)=O,1.04139268515823,test
CPC001_HA1E_6H:BRD-A03359064-001-01-5:10,HA1E,OC(CNCCNC(=O)Nc1ccccc1)COc1ccccc1C#N,1.04139268515823,train
CPC001_HA1E_6H:BRD-A09828896-004-04-5:10,HA1E,Oc1cc2C(CNCCc2c(Cl)c1O)c1ccccc1,1.04139268515823,train
CPC001_HA1E_6H:BRD-A15530910-001-01-3:10,HA1E,CC(C)OC(=O)c1cc2c(OCC(O)CNC(C)(C)C)cccc2[nH]1,1.04139268515823,train
CPC001_HA1E_6H:BRD-A24429032-003-01-6:10,HA1E,Oc1ccc(CCNCC2CCc3ccccc3C2=O)cc1,1.04139268515823,train
CPC001_HA1E_6H:BRD-A38898897-003-01-0:10,HA1E,CC(C)C1[C@H]2[C@@H](CCN2C(=O)/C=C/CN3CCCCC3)N(C1=O)S(=O)(=O)C,1.04139268515823,train
CPC001_HA1E_6H:BRD-A39522003-001-01-0:10,HA1E,CCCCCCCCC=CCCCCCCCC(=O)NC(CO)Cc1ccc(O)cc1,1.04139268515823,train
CPC001_HA1E_6H:BRD-A39747742-001-03-5:10,HA1E,CCCCC(=O)O[C@H]1CCC2C3CCc4cc(O)ccc4C3CC[C@]12C,1.04139268515823,test
CPC001_HA1E_6H:BRD-A43930669-003-01-0:10,HA1E,Cc1ccccc1N1CCN(CC1)S(=O)(=O)CC12CCC(C[C@@H]1NC(=O)[C@@H](N)CCS(C)(=O)=O)C2(C)C,1.04139268515823,test
CPC001_HA1E_6H:BRD-A47633927-001-01-8:10,HA1E,CC(C)CC(NC(=O)OCC1c2ccccc2-c3ccccc13)C(=O)O,1.04139268515823,train
CPC001_HA1E_6H:BRD-A54029483-001-01-5:10,HA1E,CN(C(Cc1ccc(cc1)c2ccccc2)C(=O)NC(Cc3c[nH]c4ccccc34)C(=O)O)C(=O)c5cc(C)cc(C)c5,1.04139268515823,train
CPC001_HA1E_6H:BRD-A54927599-001-07-8:10,HA1E,COc1ccc(C2CC(=NCCS2)c2c(O)cc(C)oc2=O)c(OC)c1,1.04139268515823,train
CPC001_HA1E_6H:BRD-A64227845-004-02-8:10,HA1E,Oc1cc2CCN(CC=C)CC(c3ccccc3)c2cc1O,1.04139268515823,test
CPC001_HA1E_6H:BRD-A75478957-001-01-6:10,HA1E,CC(C)C(NS(=O)(=O)c1ccc(cc1)c2ccc(Br)cc2)C(=O)O,1.04139268515823,train
CPC001_HA1E_6H:BRD-A80641450-001-01-4:10,HA1E,CC(C)CC(NC(=O)N1CCCCCC1)C(=O)NC(Cc2cn(C)c3ccccc23)C(=O)NC(Cc4ccccn4)C(=O)O,1.04139268515823,train
CPC001_HA1E_6H:BRD-A81177136-001-03-6:10,HA1E,CN(C(Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N4CCN(CC4)c5ccccc5)S(=O)(=O)c6cccc7cnccc67,1.04139268515823,train
CPC001_HA1E_6H:BRD-A82590476-001-01-1:10,HA1E,CN(Cc1ccccc1)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)C4CCCN4C(=O)Nc5ccccc5[N+](=O)[O-],1.04139268515823,test
CPC001_HA1E_6H:BRD-K00486786-001-01-4:10,HA1E,Cc1cc2nc3c(nc(=O)[nH]c3=O)n(C)c2cc1C=O,1.04139268515823,train
CPC001_HA1E_6H:BRD-K04414442-001-03-4:10,HA1E,CC[C@H](NC(=O)c1c(C)c(nc2ccccc12)-c1ccccc1)c1ccccc1,1.04139268515823,train
CPC001_HA1E_6H:BRD-K05151076-001-01-8:10,HA1E,CCCCCS(=O)(=O)CCCCCCCCCCn1c(c(C)c2cc(O)ccc12)-c1ccc(O)cc1,1.04139268515823,train
CPC001_HA1E_6H:BRD-K05181084-003-02-9:10,HA1E,Clc1cccc(N2CCN(CCCCNC(=O)c3ccc-4c(Cc5ccccc-45)c3)CC2)c1Cl,1.04139268515823,train
CPC001_HA1E_6H:BRD-K09635314-001-01-8:10,HA1E,Cc1cc(C)c(c(C)c1)S(=O)(=O)Nc1cccc(c1)C(F)(F)F,1.04139268515823,train
CPC001_HA1E_6H:BRD-K09638361-001-01-4:10,HA1E,COc1cc(OC)c(/C=C\2/C(=O)Nc3ccccc23)c(OC)c1,1.04139268515823,test
CPC001_HA1E_6H:BRD-K10177585-003-01-6:10,HA1E,CC[C@@H]1CN2C(=N1)c1[nH]c(nc1N(C)C2=O)-c1ccccc1,1.04139268515823,train
CPC001_HA1E_6H:BRD-K11373525-003-01-3:10,HA1E,CCc1cc2N(Cc3ccc(cc3)-c3ccccc3-c3nnn[nH]3)C(=O)CCc2c(CC)n1,1.04139268515823,train
CPC001_HA1E_6H:BRD-K11911061-003-02-8:10,HA1E,COc1ccc(NC(=O)c2ccc(cc2)-c2ccc(cc2C)-c2noc(C)n2)cc1N1CCN(C)CC1,1.04139268515823,train
CPC001_HA1E_6H:BRD-K12120659-305-01-4:10,HA1E,NC(=N)c1ccc(cc1)N1CCN(CC1)C1CCN(CC(O)=O)CC1,1.04139268515823,train
CPC001_HA1E_6H:BRD-K12244279-001-01-7:10,HA1E,N\C(Sc1ccc(N)cc1)=C(\C#N)c1ccccc1C(F)(F)F,1.04139268515823,train
CPC001_HA1E_6H:BRD-K14618467-003-01-8:10,HA1E,O=C(N1CCC(CC1)N1CCCC1)c1ccc(Nc2nccc(n2)-c2cc3ccccc3s2)cc1,1.04139268515823,train
CPC001_HA1E_6H:BRD-K15086322-103-01-0:10,HA1E,CN1CCN(CC1)C(=O)c1nc2ccc(Cl)cc2[nH]1,1.04139268515823,train
CPC001_HA1E_6H:BRD-K15791587-003-01-7:10,HA1E,FC(F)(F)c1cc(CO[C@H]2CCCN[C@H]2c2ccccc2)cc(c1)C(F)(F)F,1.04139268515823,train
CPC001_HA1E_6H:BRD-K17896185-001-01-2:10,HA1E,CCC(=O)N(C1CCN(CCc2ccc(cc2)N=C=S)CC1)c1ccccc1,1.04139268515823,train
CPC001_HA1E_6H:BRD-K24201553-003-02-4:10,HA1E,CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1,1.04139268515823,train
CPC001_HA1E_6H:BRD-K26521938-001-04-9:10,HA1E,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O,1.04139268515823,train
CPC001_HA1E_6H:BRD-K27737647-300-01-4:10,HA1E,Brc1ccc(\C=C\CNCCNS(=O)(=O)c2cccc3cnccc23)cc1,1.04139268515823,train
CPC001_HA1E_6H:BRD-K54708045-001-01-3:10,HA1E,OC(=O)c1n(Cc2ccc(Cl)cc2)c2ccc(Cl)cc2c1Sc1ccccc1,1.04139268515823,train
CPC001_HA1E_6H:BRD-K59650319-003-01-7:10,HA1E,CN(C1CCCCC1)C(=O)c1sc2nc3ccc(N)cc3n2c1C,1.04139268515823,train
CPC001_HA1E_6H:BRD-K60184833-001-03-1:10,HA1E,NC(=O)C(=C\c1ccc(O)c(O)c1)\C#N,1.04139268515823,train
CPC011_HA1E_6H:BRD-K62310379-001-08-9:10,HA1E,CCC(=O)O[C@@]1([C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)SCF,1.04139268515823,train
CPC001_HA1E_6H:BRD-K63150726-001-01-3:10,HA1E,CCCCCOc1c(OC)ccc2cc(C(=O)NCc3ccc4OCOc4c3)c(=O)[nH]c12,1.04139268515823,train
CPC001_HA1E_6H:BRD-K66782112-001-01-2:10,HA1E,NC(=O)CCCCn1ccc(N=C(N)NCC(F)(F)F)n1,1.04139268515823,train
CPC001_HA1E_6H:BRD-K67013324-001-01-5:10,HA1E,CC(=O)NCCc1c(Cc2ccccc2)[nH]c2ccccc12,1.04139268515823,train
CPC001_HA1E_6H:BRD-K67277431-002-03-0:10,HA1E,COc1ccc(cc1C(=O)NCc1cccnc1)C(=O)NCc1cccnc1,1.04139268515823,train
CPC001_HA1E_6H:BRD-K68246049-001-01-4:10,HA1E,CC(=Cc1ccc(cc1)C(=O)O)c2ccc3c(c2)C(C)(C)CCC3(C)C,1.04139268515823,train
CPC001_HA1E_6H:BRD-K73397362-001-01-7:10,HA1E,C1CCC(CC1)n1cnc2c(Nc3ccc(cc3)N3CCOCC3)nc(Oc3cccc4ccccc34)nc12,1.04139268515823,train
CPC001_HA1E_6H:BRD-K76568384-001-01-4:10,HA1E,Oc1ccc(cc1)-c1c(nn2c(cc(nc12)C(F)(F)F)C(F)(F)F)-c1ccccc1,1.04139268515823,train
CPC001_HA1E_6H:BRD-K76840893-003-01-7:10,HA1E,CC(C)(Cc1c[nH]c2ccc(Cl)cc12)NCCOc1ccccc1OCC1CC1,1.04139268515823,train
CPC001_HA1E_6H:BRD-K78637815-001-01-4:10,HA1E,COc1ccc(cc1)-c1oc2cc(OC)ccc2c1C(=O)c1ccc(cc1)C#N,1.04139268515823,train
CPC001_HA1E_6H:BRD-K79930101-300-01-1:10,HA1E,CS(=O)(=O)CCNCc1nc(cs1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,1.04139268515823,train
CPC001_HA1E_6H:BRD-K80970344-201-02-9:10,HA1E,SC(=S)N1CCCC1,1.04139268515823,test
CPC001_HA1E_6H:BRD-K81225797-001-01-5:10,HA1E,Nc1nc2n(CCc3ccccc3)ncc2c2nc(nn12)-c1ccco1,1.04139268515823,test
CPC001_HA1E_6H:BRD-K82823804-001-01-7:10,HA1E,Oc1ccc2[nH]c3cc(c4C(=O)NC(=O)c4c3c2c1)-c1ccccc1,1.04139268515823,test
CPC001_HA1E_6H:BRD-K83637872-001-01-7:10,HA1E,Cc1nn(c(C)c1C=NN2CCN(Cc3ccccc3)CC2)c4ccccc4,1.04139268515823,train
CPC001_HA1E_6H:BRD-K84175871-003-02-2:10,HA1E,CN[C@@H](C)[C@@H](O)c1ccccc1,1.04139268515823,train
CPC001_HA1E_6H:BRD-K87510569-001-01-0:10,HA1E,Cc1oc(nc1CCN1CCC2(CC1)OC(=O)Nc1ccc(C)cc21)-c1ccccc1,1.04139268515823,train
CPC001_HA1E_6H:BRD-K87696786-003-01-0:10,HA1E,COc1ccc(Nc2ncnc3ccc(OC)cc23)cc1,1.04139268515823,train
CPC001_HA1E_6H:BRD-K92984783-003-02-4:10,HA1E,CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,1.04139268515823,train
CPC001_HA1E_6H:BRD-K94176593-001-02-9:10,HA1E,Nc1cccc(c1)-c1cc2c(Oc3cccc(O)c3)ncnc2[nH]1,1.04139268515823,train
CPC001_HA1E_6H:BRD-K94832621-001-01-5:10,HA1E,CC(C)N1CCN(CC1)c1ccc(cc1)C(=O)c1c(sc2cc(O)ccc12)-c1ccc(O)cc1,1.04139268515823,train
CPC001_HA1E_6H:BRD-K96862998-001-03-1:10,HA1E,Cc1ccc(=O)n(c1)-c1ccccc1,1.04139268515823,test
CPC002_HA1E_6H:BRD-A23072235-050-09-4:10,HA1E,CN(C)CCC(c1ccccc1)c1ccccn1,1.04139268515823,test
CPC002_HA1E_6H:BRD-A29289453-001-03-9:10,HA1E,COC(=O)C1=C(C)NC(C)=C(C1C)C(=O)OCCSc1ccccc1,1.04139268515823,train
CPC002_HA1E_6H:BRD-A89337244-001-01-1:10,HA1E,CCOC(=O)c1c(C)[nH]c2ccc3OC4N(CCc5cc(OC)ccc45)Cc3c12,1.04139268515823,train
CPC002_HA1E_6H:BRD-K04146668-001-01-3:10,HA1E,Cn1cc(C=C2C(=O)Nc3cccnc23)c4ccccc14,1.04139268515823,test
CPC002_HA1E_6H:BRD-K05528470-305-01-4:10,HA1E,Clc1ccc(cc1)N1CCN(Cc2c[nH]c3ncccc23)CC1,1.04139268515823,train
CPC002_HA1E_6H:BRD-K06753942-001-06-1:10,HA1E,COc1ccc(cc1OC)-c1cc(=O)c2c(OC)c(OC)c(OC)c(OC)c2o1,1.04139268515823,train
CPC002_HA1E_6H:BRD-K07691486-001-04-9:10,HA1E,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,1.04139268515823,train
CPC002_HA1E_6H:BRD-K10042277-001-04-3:10,HA1E,Clc1ccc2Nc3ccccc3C(=Nc2c1)N1CCNCC1,1.04139268515823,train
CPC002_HA1E_6H:BRD-K10843433-001-12-8:10,HA1E,CCCCC1C(=O)N(N(C1=O)c1ccccc1)c1ccccc1,1.04139268515823,test
CPC002_HA1E_6H:BRD-K12867552-001-01-3:10,HA1E,CN(C)Cc1c(oc2ccccc12)C(=O)NCCOc1ccc(cc1)C(=O)NO,1.04139268515823,train
CPC002_HA1E_6H:BRD-K13646352-001-01-2:10,HA1E,CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13)N(C)C(=O)c1ccccc1,1.04139268515823,train
CPC002_HA1E_6H:BRD-K16195444-003-13-8:10,HA1E,Cc1cc(c(O)c(C)c1CC1=NCCN1)C(C)(C)C,1.04139268515823,train
CPC002_HA1E_6H:BRD-K18816859-001-01-4:10,HA1E,CS(=O)(=O)Nc1ccc(Cc2noc(n2)-c2ccc3[nH]cc(CCN)c3c2)cc1,1.04139268515823,train
CPC002_HA1E_6H:BRD-K19284129-001-01-8:10,HA1E,COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@@H](C[C@]21C)c1ccoc1,1.04139268515823,test
CPC002_HA1E_6H:BRD-K19605405-001-01-9:10,HA1E,Nc1nc(NCCc2ccc(O)cc2)nc2nc(nn12)-c1ccco1,1.04139268515823,train
CPC002_HA1E_6H:BRD-K20287671-001-03-6:10,HA1E,CN(C)c1ccc(cc1)\C=C1/C(=O)Nc2ccccc12,1.04139268515823,train
CPC002_HA1E_6H:BRD-K20755323-001-01-8:10,HA1E,Oc1ccc(Nc2nc(cs2)-c2ccc(Cl)cc2)cc1,1.04139268515823,train
CPC002_HA1E_6H:BRD-K22010301-001-01-2:10,HA1E,COc1oc(=O)c2cc(N)ccc2c1Cl,1.04139268515823,train
CPC002_HA1E_6H:BRD-K22385716-001-01-7:10,HA1E,O=c1cc(oc2c(cccc12)-c1ccccc1)N1CCNCC1,1.04139268515823,train
CPC002_HA1E_6H:BRD-K23383398-001-01-6:10,HA1E,OC(c1ccc(cc1)N(CC(F)(F)F)S(=O)(=O)c1ccccc1)(C(F)(F)F)C(F)(F)F,1.04139268515823,train
CPC002_HA1E_6H:BRD-K24240364-003-02-1:10,HA1E,CC1=NN=C(c2ccc(N)cc2)c2cc3OCOc3cc2C1,1.04139268515823,train
CPC002_HA1E_6H:BRD-K24675965-001-02-5:10,HA1E,Brc1ccc(NC(=O)N2NC(=O)[C@H]([C@@H]2c2ccccc2)c2ccccc2)cc1,1.04139268515823,train
CPC002_HA1E_6H:BRD-K31792052-004-01-9:10,HA1E,Cc1ccc(cc1)c2cn3c4CCCCc4sc3n2,1.04139268515823,test
